GeneID	NAME	WTCa_vs_WT	WT_vs_WTFK	WT_vs_cna1	WT_vs_crz1	WTCa_vs_WTFK	WTCa_vs_cna1	WTCa_vs_crz1	WTFK_vs_cna1	WTFK_vs_crz1	cna1_vs_crz1
CAGL0I03652g	ATG9:Transmembrane protein involved in forming Cvt and autophagic vesicles; cycles between the phagophore assembly site (PAS) and other cytosolic punctate structures, not found in autophagosomes; may be involved in membrane delivery to the PAS	-0.0922573831	0.1487109195	0.2175901979	0.0169377420000000	0.0564535364	0.1253328148	-0.0753196411	0.0688792784	-0.1317731775	-0.2006524559
CAGL0I03674g	RPN5:Essential, non-ATPase regulatory subunit of the 26S proteasome lid, similar to mammalian p55 subunit and to another S. cerevisiae regulatory subunit, Rpn7p	-0.1121826367	0.1989648915	0.1302568309	-0.1378847131	0.0867822548	0.0180741941999999	-0.2500673498	-0.0687080606000001	-0.3368496046	-0.268141544
CAGL0I03696g	LDB17:	0.0740549214	0.0661549683	0.1892999393	0.0166242518000000	0.1402098897	0.2633548607	0.0906791732	0.123144971	-0.0495307165	-0.1726756875
CAGL0I03718g	COP1:Alpha subunit of COPI vesicle coatomer complex, which surrounds transport vesicles in the early secretory pathway	0.1253354203	-0.1289391394	0.02866464	0.0372909117000001	-0.00360371910000001	0.1540000603	0.162626332	0.1576037794	0.1662300511	0.00862627170000005
CAGL0I03740g	CAGL0I03740g:	0.163671863	0.0838235604999999	0.2364052192	-0.0417766172000001	0.2474954235	0.4000770822	0.1218952458	0.1525816587	-0.1256001777	-0.2781818364
CAGL0I03762g	CCT4:Subunit of the cytosolic chaperonin Cct ring complex, related to Tcp1p, required for the assembly of actin and tubulins in vivo	0.143515768	-0.0973562867	-0.11727182600	-0.1172582528	0.0461594813	0.0262439420000001	0.0262575152000000	-0.0199155392999999	-0.0199019660999999	1.35732000000108e-05
CAGL0I03784g	CRD1:Cardiolipin synthase; produces cardiolipin, which is a phospholipid of the mitochondrial inner membrane that is required for normal mitochondrial membrane potential and function; also required for normal vacuolar ion homeostasis	-0.0487505439	-0.0271933417999999	0.167540147	-0.0816607106	-0.0759438857	0.1187896031	-0.1304112545	0.1947334888	-0.0544673688	-0.2492008576
CAGL0I03806g	BPL1:Biotin:apoprotein ligase, covalently modifies proteins with the addition of biotin, required for acetyl-CoA carboxylase (Acc1p) holoenzyme formation	-0.00810639699999995	-0.0590050389999999	-0.2558497454	-0.1320572071	-0.0671114359999999	-0.2639561424	-0.1401636041	-0.1968447064	-0.0730521681	0.1237925383
CAGL0I03828g	RPO21:R polymerase II largest subunit B220, part of central core; phosphorylation of C-termil heptapeptide repeat domain regulates association with transcription and splicing factors; similar to bacterial beta-prime	0.1205859083	-0.0222690310999999	-0.0219356538999999	0.112803833800000	0.0983168772	0.0986502544	0.2333897421	0.000333377200000047	0.135072864900000	0.1347394877
CAGL0I03850g	SCM3:Nonhistone component of centromeric chromatin that binds stoichiometrically to CenH3-H4 histones, required for kinetochore assembly; contains nuclear export sigl (NES); required for G2/M progression and localization of Cse4p	-0.0163119109000000	0.0204919327	0.0954776106	0.0386718068	0.0041800218	0.0791656997	0.0223598959	0.0749856779	0.0181798741	-0.0568058038
CAGL0I03872g	RGT2:Plasma membrane glucose receptor, highly similar to Snf3p; both Rgt2p and Snf3p serve as transmembrane glucose sensors generating an intracellular sigl that induces expression of glucose transporter (HXT) genes	0.1120736449	-0.0777581811	-0.1378649442	-0.1803540943	0.0343154638	-0.0257912993000000	-0.0682804494	-0.0601067631000001	-0.1025959132	-0.0424891501
CAGL0I03894g	CAGL0I03894g:	0.2392809015	-0.108463573100000	-0.0685056617	0.0757419058	0.1308173284	0.1707752398	0.3150228073	0.0399579114	0.1842054789	0.1442475675
CAGL0I03916g	ARF2:ADP-ribosylation factor, GTPase of the Ras superfamily involved in regulation of coated formation vesicles in intracellular trafficking within the Golgi; functiolly interchangeable with Arf1p	0.0401940117	0.0430832279000000	-0.0462442053999999	-0.3685361458	0.0832772396	-0.00605019369999995	-0.3283421341	-0.0893274332999999	-0.4116193737	-0.3222919404
CAGL0I03938g	PPH21:Catalytic subunit of protein phosphatase 2A, functiolly redundant with Pph22p; methylated at C terminus; forms alterte complexes with several regulatory subunits; involved in sigl transduction and regulation of mitosis	0.0207609730000000	-0.0550119148999999	0.121245865900000	-0.1474486955	-0.0342509419000000	0.1420068389	-0.1266877225	0.1762577808	-0.0924367806	-0.2686945614
CAGL0I03960g	TFP1:Subunit A of the eight-subunit V1 peripheral membrane domain of the vacuolar H+-ATPase; protein precursor undergoes self-catalyzed splicing to yield the extein Tfp1p and the intein Vde (PI-SceI), which is a site-specific endonuclease	0.0157204976	0.177560877	0.414654048	0.0119289326	0.1932813746	0.4303745456	0.0276494301999999	0.237093171	-0.1656319444	-0.4027251154
CAGL0I03982g	CAGL0I03982g:Unknown	0.0618772284	0.0553527569999999	0.00533202859999983	0.0925844283	0.1172299854	0.0672092569999999	0.1544616567	-0.0500207284000001	0.0372316713	0.0872523997
CAGL0I04004g	CAGL0I04004g:	0.4112181038	-0.142315024600000	-0.3272886768	0.3690446927	0.2689030792	0.083929427	0.7802627965	-0.1849736522	0.5113597173	0.6963333695
CAGL0I04026g	CAGL0I04026g:	-0.00893127230000002	-0.0437065171999999	0.0553556908000001	0.0170132646000001	-0.0526377895	0.0464244185	0.00808199230000003	0.099062208	0.0607197818000001	-0.0383424262000000
CAGL0I04048g	FBP1:Fructose-1,6-bisphosphatase, key regulatory enzyme in the gluconeogenesis pathway, required for glucose metabolism; undergoes either proteasome-mediated or autophagy-mediated degradation depending on growth conditions; interacts with Vid30p	-0.4541429755	-1.3150981404	-1.6892396436	-0.0868532899999999	-1.7692411159	-2.1433826191	-0.5409962655	-0.3741415032	1.2282448504	1.6023863536
CAGL0I04070g	SLC1:1-acyl-sn-gylcerol-3-phosphate acyltransferase, catalyzes the acylation of lysophosphatidic acid to form phosphatidic acid, a key intermediate in lipid metabolism; enzymatic activity detected in lipid particles and microsomes	-0.278298303	0.2118698408	0.3279233553	-0.3987921621	-0.0664284622	0.0496250523000002	-0.6770904651	0.116053514500000	-0.6106620029	-0.7267155174
CAGL0I04092g	SHE10:	0.2048545189	-0.114003791	-0.2846870222	-0.0703323589000001	0.0908507279	-0.0798325033	0.13452216	-0.1706832312	0.0436714320999999	0.2143546633
CAGL0I04114g	VID30:Protein involved in proteasome-dependent catabolite degradation of fructose-1,6-bisphosphatase (FBPase); binds FBPase; shifts the balance of nitrogen metabolism toward glutamate production; localizes to the nucleus and the cytoplasm	-0.0124852443	0.0611494003999999	0.2162749667	0.0108483715999999	0.0486641561	0.2037897224	-0.00163687270000006	0.1551255663	-0.0503010288	-0.2054265951
CAGL0I04136g	MTC3:	-0.0404903837	-0.0097766901	-0.0646769102	0.1404622906	-0.0502670738	-0.1051672939	0.0999719069	-0.0549002201	0.1502389807	0.2051392008
CAGL0I04180g	CUP2:Copper-binding transcription factor; activates transcription of the metallothionein genes CUP1-1 and CUP1-2 in response to elevated copper concentrations	-0.3198164402	0.3933521977	0.3067305829	0.4189226102	0.0735357575	-0.0130858573000000	0.09910617	-0.0866216148	0.0255704125000000	0.1121920273
CAGL0I04202g	YRB30:RanGTP-binding protein, inhibits RanGAP1 (R1p)-mediated GTP hydrolysis of RanGTP (Gsp1p); shares similarity to proteins in other fungi but not in higher eukaryotes	-0.0208731218000000	0.1550276452	0.0599667422000001	-0.0820037322	0.1341545234	0.0390936204	-0.102876854	-0.095060903	-0.2370313774	-0.1419704744
CAGL0I04224g	RAD54:D-dependent ATPase, stimulates strand exchange by modifying the topology of double-stranded D; involved in the recombitiol repair of double-strand breaks in D during vegetative growth and meiosis; member of the SWI/SNF family	-0.0458132988	-0.2196428428	-0.1563537547	0.1782448557	-0.2654561416	-0.2021670535	0.1324315569	0.0632890881	0.3978876985	0.3345986104
CAGL0I04246g	SUT1:Transcription factor of the Zn[II]2Cys6 family involved in sterol uptake; involved in induction of hypoxic gene expression	-0.00315727399999996	-0.3515408959	-0.3316393775	0.1619088604	-0.3546981699	-0.3347966515	0.1587515864	0.0199015184	0.5134497563	0.4935482379
CAGL0I04268g	YIP5:Protein that interacts with Rab GTPases, localized to late Golgi vesicles; computatiol alysis of large-scale protein-protein interaction data suggests a possible role in vesicle-mediated transport	-0.0370471061	0.2760865551	0.322484618	0.0969546298	0.239039449	0.2854375119	0.0599075237	0.0463980629	-0.1791319253	-0.2255299882
CAGL0I04290g	SUA5:Single-stranded telomeric D-binding protein, required for normal telomere length; null mutant lacks N6-threonylcarbamoyl adenosine (t6A) modification in the anticodon loop of ANN-decoding tR; member of conserved YrdC/Sua5 family	0.0238324627	-0.0272478487999999	-0.0914279221	0.1975854511	-0.00341538609999998	-0.0675954594	0.2214179138	-0.0641800733	0.2248332999	0.2890133732
CAGL0I04312g	PMR1:High affinity Ca2+/Mn2+ P-type ATPase required for Ca2+ and Mn2+ transport into Golgi; involved in Ca2+ dependent protein sorting and processing; mutations in human homolog ATP2C1 cause acantholytic skin condition Hailey-Hailey disease	0.0229306953	-0.0598327782	-0.1159570486	-0.00735255489999995	-0.0369020829	-0.0930263533	0.0155781404000000	-0.0561242704	0.0524802233000001	0.1086044937
CAGL0I04334g	LCB3:Long-chain base-1-phosphate phosphatase with specificity for dihydrosphingosine-1-phosphate, regulates ceramide and long-chain base phosphates levels, involved in incorporation of exogenous long chain bases in sphingolipids	0.0563930913	0.0418293612000000	0.00118852519999996	-0.0211777851000001	0.0982224525	0.0575816165	0.0352153062000000	-0.040640836	-0.0630071463	-0.0223663103
CAGL0I04356g	TIF2:Translation initiation factor eIF4A, identical to Tif1p; DEA(D/H)-box R helicase that couples ATPase activity to R binding and unwinding; forms a dumbbell structure of two compact domains connected by a linker; interacts with eIF4G	0.2375504556	-0.00943005070000002	-0.1471380213	-0.0512315554	0.2281204049	0.0904124342999999	0.1863189002	-0.1377079706	-0.0418015047	0.0959064659
CAGL0I04378g	KTR4:Putative mannosyltransferase involved in protein glycosylation; member of the KRE2/MNT1 mannosyltransferase family	-0.2528880435	0.0225173873000001	0.0763501791	-0.0376714554	-0.2303706562	-0.1765378644	-0.2905594989	0.0538327918	-0.0601888427	-0.1140216345
CAGL0I04400g	RPB4:R polymerase II subunit B32; forms two subunit dissociable complex with Rpb7p; involved recruitment of 3'-end processing factors to transcribing R polymerase II complex and in export of mR to cytoplasm under stress conditions	0.031923267	-0.0524717427	-0.3012672628	-0.3410802045	-0.0205484756999999	-0.2693439958	-0.3091569375	-0.2487955201	-0.2886084618	-0.0398129417
CAGL0I04422g	KIN3:	-0.1568909469	-0.143118095	-0.1335531502	0.1269858343	-0.3000090419	-0.2904440971	-0.0299051125999999	0.00956494479999993	0.2701039293	0.2605389845
CAGL0I04444g	ADE1:N-succinyl-5-aminoimidazole-4-carboxamide ribotide (SAICAR) synthetase, required for 'de novo' purine nucleotide biosynthesis; red pigment accumulates in mutant cells deprived of adenine	1.0364431089	0.4451384939	0.174416298900000	0.4875975546	1.4815816028	1.2108594078	1.5240406635	-0.270722195	0.0424590607	0.3131812557
CAGL0I04466g	BUD14:Protein involved in bud-site selection, Bud14p-Glc7p complex is a cortical regulator of dynein; inhibitor of the actin assembly factor Bnr1p (formin); diploid mutants display a random budding pattern instead of the wild-type bipolar pattern	0.1001681141	0.0504645532000001	-0.0444813518999998	0.0631457828000001	0.1506326673	0.0556867622000001	0.1633138969	-0.0949459051	0.0126812296000001	0.1076271347
CAGL0I04488g	KAP104:Transportin or cytosolic karyopherin beta 2; functions in the rg-nuclear localization sigl-mediated nuclear import/reimport of mR-binding proteins b2p and Hrp1p; regulates asymmetric protein synthesis in daughter cells during mitosis	-0.00963407759999997	0.0523760223	-0.1662312252	-0.0448630616999999	0.0427419447	-0.1758653028	-0.0544971393	-0.2186072475	-0.097239084	0.1213681635
CAGL0I04510g	CAGL0I04510g:	-0.421826512	0.4503012758	0.5872297603	0.6096859004	0.0284747637999999	0.1654032483	0.1878593884	0.1369284845	0.1593846246	0.0224561401
CAGL0I04532g	MNN2:Alpha-1,2-mannosyltransferase, responsible for addition of the first alpha-1,2-linked mannose to form the branches on the mann backbone of oligosaccharides, localizes to an early Golgi compartment	0.08551807	-0.149757099	-0.2156591801	-0.0848062409	-0.064239029	-0.1301411101	0.000711829100000023	-0.0659020810999999	0.0649508581	0.1308529392
CAGL0I04554g	GRX7:Cis-golgi localized monothiol glutaredoxin; more similar in activity to dithiol than other monothiol glutaredoxins; involved in the oxidative stress response; does not bind metal ions; functiol overlap with GRX6	0.1400841679	0.1114126127	0.1043454969	0.1216849143	0.2514967806	0.2444296648	0.2617690822	-0.00706711579999998	0.0102723016000000	0.0173394174
CAGL0I04576g	APC11:Catalytic core subunit of the Aphase-Promoting Complex/Cyclosome (APC/C), which is a ubiquitin-protein ligase required for degradation of aphase inhibitors, including mitotic cyclins, during the metaphase/aphase transition	0.1268944408	-0.1698268826	-0.3413194923	-0.2093621633	-0.0429324418	-0.2144250515	-0.0824677224999999	-0.1714926097	-0.0395352806999999	0.131957329
CAGL0I04598g	TCM62:Protein involved in the assembly of the mitochondrial succite dehydrogese complex; putative chaperone	0.0180741965000000	-0.0838091955	0.0903873818	0.1623839457	-0.065734999	0.1084615783	0.1804581422	0.1741965773	0.2461931412	0.0719965639
CAGL0I04620g	CST26:	-0.1921794539	0.0632002023	-0.0633822336	-0.2171113226	-0.1289792516	-0.2555616875	-0.4092907765	-0.1265824359	-0.2803115249	-0.153729089
CAGL0I04642g	FAT1:Fatty acid transporter and very long-chain fatty acyl-CoA synthetase, may form a complex with Faa1p or Faa4p that imports and activates exogenous fatty acids	-0.046759992400	-0.1401293299	-0.2672295295	0.1491162445	-0.1868893223	-0.3139895219	0.102356252100000	-0.1271001996	0.2892455744	0.416345774
CAGL0I04664g	FIG1:Integral membrane protein required for efficient mating; may participate in or regulate the low affinity Ca2+ influx system, which affects intracellular sigling and cell-cell fusion during mating	0.2580457892	-0.1320095459	-0.5107923969	-0.1533957395	0.1260362433	-0.2527466077	0.104650049700000	-0.378782851	-0.0213861935999999	0.3573966574
CAGL0I04686g	ATP3:Gamma subunit of the F1 sector of mitochondrial F1F0 ATP synthase, which is a large, evolutiorily conserved enzyme complex required for ATP synthesis	0.0137657654000000	-0.302274056	-0.1818746495	0.113958218400000	-0.2885082906	-0.1681088841	0.127723983800000	0.1203994065	0.4162322744	0.2958328679
CAGL0I04708g	PDX3:Pyridoxine (pyridoxamine) phosphate oxidase, has homologs in E. coli and Myxococcus xanthus; transcription is under the general control of nitrogen metabolism	0.3891142346	0.311798821	0.1162826971	-0.2452771045	0.7009130556	0.5053969317	0.1438371301	-0.1955161239	-0.5570759255	-0.3615598016
CAGL0I04730g	HMT1:Nuclear SAM-dependent mono- and asymmetric arginine dimethylating methyltransferase that modifies hnRNPs, including Npl3p and Hrp1p, thus facilitating nuclear export of these proteins; required for viability of npl3 mutants	-0.0980696841	-0.0743243496999998	-0.3786260776	-0.2444976088	-0.1723940338	-0.4766957617	-0.3425672929	-0.3043017279	-0.1701732591	0.1341284688
CAGL0I04752g	CDS1:Phosphatidate cytidylyltransferase (CDP-diglyceride synthetase); an enzyme that catalyzes that conversion of CTP + phosphate into diphosphate + CDP-diaclglyerol, a critical step in the synthesis of all major yeast phospholipids	0.2086352001	-0.0551114060999999	-0.1627601273	0.223809893	0.153523794	0.0458750727999999	0.4324450931	-0.1076487212	0.2789212991	0.3865700203
CAGL0I04774g	CSG2:Endoplasmic reticulum membrane protein, required for mannosylation of inositolphosphorylceramide and for growth at high calcium concentrations	-0.0955094286	0.171725855	0.1549783939	0.272724571	0.0762164264	0.0594689653	0.1772151424	-0.0167474611000000	0.100998716	0.1177461771
CAGL0I04796g	SCO1:Copper-binding protein of the mitochondrial inner membrane, required for cytochrome c oxidase activity and respiration; may function to deliver copper to cytochrome c oxidase; has similarity to thioredoxins	0.2389227145	-0.2190021623	0.0322871387	0.00115307910000002	0.0199205521999999	0.2712098532	0.2400757936	0.251289301	0.2201552414	-0.0311340596
CAGL0I04818g	CHS2:Chitin synthase II, requires activation from zymogenic form in order to catalyze the transfer of N-acetylglucosamine (Glcc) to chitin; required for the synthesis of chitin in the primary septum during cytokinesis	0.1208124489	0.2118583317	0.371020766	0.0805517452	0.3326707806	0.4918332149	0.2013641941	0.1591624343	-0.1313065865	-0.2904690208
CAGL0I04840g	CAGL0I04840g:	-0.0876051589	-0.0508792111	-0.1016475111	0.0775252792999999	-0.13848437	-0.18925267	-0.0100798796000001	-0.0507683000000001	0.1284044904	0.1791727904
CAGL0I04862g	SNQ2:Plasma membrane ATP-binding cassette (ABC) transporter, multidrug transporter involved in multidrug resistance and resistance to singlet oxygen species	-0.106279813	-0.3201396186	-0.0994506156	0.4328940207	-0.4264194316	-0.2057304286	0.3266142077	0.220689003	0.7530336393	0.5323446363
CAGL0I04884g	RPT2:One of six ATPases of the 19S regulatory particle of the 26S proteasome involved in the degradation of ubiquitited substrates; required for normal peptide hydrolysis by the core 20S particle	0.00227507850000001	0.1008372822	0.1500156443	-0.1189126445	0.1031123607	0.1522907228	-0.116637566	0.0491783621	-0.2197499267	-0.2689282888
CAGL0I04906g	PUP3:Beta 3 subunit of the 20S proteasome involved in ubiquitin-dependent catabolism; human homolog is subunit C10	0.0963575973	-0.0666965943	-0.3968168181	-0.4675873118	0.0296610029999999	-0.3004592208	-0.3712297145	-0.3301202238	-0.4008907175	-0.0707704936999999
CAGL0I04928g	CAGL0I04928g:	0.0917416155	-0.1948288374	-0.5864986292	-0.3045926384	-0.1030872219	-0.4947570137	-0.2128510229	-0.3916697918	-0.109763801000000	0.2819059908
CAGL0I04950g	TSC11:Subunit of TORC2 (Tor2p-Lst8p-Avo1-Avo2-Tsc11p-Bit61p), a membrane-associated complex that regulates actin cytoskeletal dymics during polarized growth and cell wall integrity; involved in sphingolipid metabolism; contains a RasGEFN domain	-0.00481743060000003	0.00408940190000002	-0.0216396168000000	-0.0970161797	-0.00072802869999999	-0.0264570474000000	-0.1018336103	-0.0257290187000000	-0.1011055816	-0.0753765629
CAGL0I04972g	IES5:Protein that associates with the INO80 chromatin remodeling complex under low-salt conditions	0.0356955496999999	-0.1605118375	-0.4131884601	-0.2675178127	-0.1248162878	-0.3774929104	-0.231822263	-0.2526766226	-0.1070059752	0.1456706474
CAGL0I04994g	MET6:Cobalamin-independent methionine synthase, involved in methionine biosynthesis and regeneration; requires a minimum of two glutamates on the methyltetrahydrofolate substrate, similar to bacterial metE homologs	0.0479075997	0.2483705305	0.161716849	0.0892285127	0.2962781302	0.2096244487	0.1371361124	-0.0866536815	-0.1591420178	-0.0724883363
CAGL0I05016g	TRP2:Anthranilate synthase, catalyzes the initial step of tryptophan biosynthesis, forms multifunctiol hetero-oligomeric anthranilate synthase:indole-3-glycerol phosphate synthase enzyme complex with Trp3p	0.5978125796	-0.3475956732	-0.4114452289	-0.1772849603	0.2502169064	0.1863673507	0.4205276193	-0.0638495557	0.1703107129	0.2341602686
CAGL0I05038g	PTC2:Type 2C protein phosphatase; dephosphorylates Hog1p to limit maximal osmostress induced kise activity; dephosphorylates Ire1p to downregulate the unfolded protein response; dephosphorylates Cdc28p; role in D checkpoint ictivation	0.3210619188	-0.1496091817	-0.2627389104	-0.1919332161	0.1714527371	0.0583230084	0.1291287027	-0.1131297287	-0.0423240344	0.0708056943
CAGL0I05060g	DOT6:Protein involved in rR and ribosome biogenesis; binds polymerase A and C motif; subunit of the RPD3L histone deacetylase complex; similar to Tod6p; has chromatin specific SANT domain; involved in telomeric gene silencing and filamentation	0.6267813048	0.154512810400000	0.2140580669	0.0301884939999999	0.7812941152	0.8408393717	0.6569697988	0.0595452565000001	-0.1243243164	-0.1838695729
CAGL0I05082g	PIN4:Protein involved in G2/M phase progression and response to D damage, interacts with Rad53p; contains an R recognition motif, a nuclear localization sigl, and several SQ/TQ cluster domains; hyperphosphorylated in response to D damage	-0.3236704985	-0.5791866449	-0.7303946244	0.0900342273000002	-0.9028571434	-1.0540651229	-0.23363627120	-0.1512079795	0.6692208722	0.8204288517
CAGL0I05104g	AIM10:Protein with similarity to tR synthetases; non-tagged protein is detected in purified mitochondria; null mutant is viable and displays elevated frequency of mitochondrial genome loss	0.0842611679	-0.1270907269	0.00278148219999994	-0.0584382229	-0.042829559	0.0870426501	0.0258229450000000	0.1298722091	0.068652504	-0.0612197051
CAGL0I05126g	ILV1:Threonine deamise, catalyzes the first step in isoleucine biosynthesis; expression is under general amino acid control; ILV1 locus exhibits highly positioned nucleosomes whose organization is independent of known ILV1 regulation	0.2287360915	-0.0983092925999998	-0.2014129945	-0.109698492400000	0.1304267989	0.0273230970000001	0.1190375991	-0.1031037019	-0.0113891997999999	0.0917145021
CAGL0I05148g	DLD1:D-lactate dehydrogese, oxidizes D-lactate to pyruvate, transcription is heme-dependent, repressed by glucose, and derepressed in ethanol or lactate; located in the mitochondrial inner membrane	0.00926247829999994	0.125194986	0.1585717878	0.0658215925	0.1344574643	0.1678342661	0.0750840708	0.0333768018000001	-0.05937339350	-0.0927501953
CAGL0I05170g	CST6:Basic leucine zipper (bZIP) transcription factor of the ATF/CREB family, activates transcription of genes involved in utilization of non-optimal carbon sources; involved in telomere maintence	0.0226250136000000	0.0572666929	-0.2107385972	-0.3683028881	0.0798917065	-0.1881135836	-0.3456778745	-0.2680052901	-0.425569581	-0.1575642909
CAGL0I05192g	CKA1:Alpha catalytic subunit of casein kise 2, a Ser/Thr protein kise with roles in cell growth and proliferation; the holoenzyme also contains CKA2, CKB1 and CKB2, the many substrates include transcription factors and all R polymerases	0.2276667931	-0.1771237911	-0.1480386405	-0.0981095342999999	0.050543002	0.0796281526	0.1295572588	0.0290851506000001	0.0790142568000001	0.0499291062000001
CAGL0I05214g	CAP2:Beta subunit of the capping protein (CP) heterodimer (Cap1p and Cap2p) which binds to the barbed ends of actin filaments preventing further polymerization; localized predomintly to cortical actin patches	-0.0726765245	0.102722696500000	0.4550285325	-0.1340527245	0.0300461719999999	0.382352008	-0.206729249	0.352305836	-0.236775421	-0.589081257
CAGL0I05236g	BCY1:Regulatory subunit of the cyclic AMP-dependent protein kise (PKA), a component of a sigling pathway that controls a variety of cellular processes, including metabolism, cell cycle, stress response, statiory phase, and sporulation	-0.1831057073	0.1305019314	0.4070959543	-0.072874313	-0.0526037759	0.223990247	-0.2559800203	0.2765940229	-0.2033762444	-0.4799702673
CAGL0I05258g	CAGL0I05258g:	0.0719832619	0.00145932299999995	-0.00753339790000009	-0.0121838052000001	0.0734425849	0.0644498639999999	0.0597994567	-0.00899272090000009	-0.0136431282000001	-0.00465040730000004
CAGL0I05280g	YKE4:Zinc transporter; localizes to the ER; null mutant is sensitive to calcofluor white, leads to zinc accumulation in cytosol; ortholog of the mouse KE4 and member of the ZIP (ZRT, IRT-like Protein) family	0.0377873615	-0.1017946749	0.0690445006	0.0400133027999999	-0.0640073134	0.1068318621	0.0778006643	0.1708391755	0.1418079777	-0.0290311978000000
CAGL0I05302g	IRR1:Subunit of the cohesin complex, which is required for sister chromatid cohesion during mitosis and meiosis and interacts with centromeres and chromosome arms, essential for viability	0.1395736298	-0.294371484	-0.21942538	-0.0369549337	-0.1547978542	-0.0798517502	0.1026186961	0.074946104	0.2574165503	0.1824704463
CAGL0I05324g	KRE27:Member of a transmembrane complex required for efficient folding of proteins in the ER; null mutant displays induction of the unfolded protein response, and also shows K1 killer toxin resistance	-0.1561553906	0.1733007242	-0.247715605	-0.1707039048	0.0171453336000001	-0.4038709956	-0.3268592954	-0.4210163292	-0.344004629	0.0770117002
CAGL0I05390g	SKS1:Putative serine/threonine protein kise; involved in the adaptation to low concentrations of glucose independent of the SNF3 regulated pathway	0.1916788885	-0.2724670936	-0.1525112353	-0.1610648356	-0.0807882051	0.0391676532000000	0.0306140529	0.1199558583	0.111402258	-0.0085536003
CAGL0I05412g	NUP120:Subunit of the Nup84p subcomplex of the nuclear pore complex (NPC), required for even distribution of NPCs around the nuclear envelope, involved in establishment of a normal nucleocytoplasmic concentration gradient of the GTPase Gsp1p	-0.1036197763	-0.0694802474	-0.1668817853	0.0669837718999999	-0.1731000237	-0.2705015616	-0.0366360044000001	-0.0974015379	0.1364640193	0.2338655572
CAGL0I05434g	TOA2:TFIIA small subunit; involved in transcriptiol activation, acts as antirepressor or as coactivator; homologous to smallest subunit of human and Drosophila TFIIA	-0.0860361295	0.1719345089	-0.0261976794000000	0.104170078	0.0858983794	-0.1122338089	0.0181339485	-0.1981321883	-0.0677644309	0.1303677574
CAGL0I05456g	MPE1:Essential conserved subunit of CPF (cleavage and polyadenylation factor), plays a role in 3' end formation of mR via the specific cleavage and polyadenylation of pre-mR, contains a putative R-binding zinc knuckle motif	0.0957632391	-0.1005893986	-0.1463303574	-0.000915758400000012	-0.00482615950000003	-0.0505671183	0.0948474807	-0.0457409588	0.0996736402	0.145414599
CAGL0I05478g	UBC6:Ubiquitin-conjugating enzyme involved in ER-associated protein degradation; located at the cytosolic side of the ER membrane; tail region contains a transmembrane segment at the C-terminus; substrate of the ubiquitin-proteasome pathway	-0.156877291	0.2255606803	0.1872239099	-0.2225533367	0.0686833892999999	0.0303466189	-0.3794306277	-0.0383367703999999	-0.448114017	-0.4097772466
CAGL0I05500g	PRS2:5-phospho-ribosyl-1(alpha)-pyrophosphate synthetase, synthesizes PRPP, which is required for nucleotide, histidine, and tryptophan biosynthesis; one of five related enzymes, which are active as heteromultimeric complexes	0.00819356910000002	-0.1078573678	-0.1628315806	0.1035255035	-0.0996637987	-0.1546380115	0.1117190726	-0.0549742128	0.2113828713	0.2663570841
CAGL0I05522g	UBP9:Ubiquitin carboxyl-termil hydrolase, ubiquitin-specific protease that cleaves ubiquitin-protein fusions	-0.6676301778	0.3610224173	0.6273320756	0.1315323873	-0.3066077605	-0.0402981022	-0.5360977905	0.2663096583	-0.22949003	-0.4957996883
CAGL0I05544g	RAD51:Strand exchange protein, forms a helical filament with D that searches for homology; involved in the recombitiol repair of double-strand breaks in D during vegetative growth and meiosis; homolog of Dmc1p and bacterial RecA protein	-0.0400738147000000	-0.3667201242	-0.302468826	0.34668338	-0.4067939389	-0.3425426407	0.3066095653	0.0642512982	0.7134035042	0.649152206
CAGL0I05566g	TIM23:Essential protein of the mitochondrial inner membrane, component of the mitochondrial import system	0.00407270110000004	-0.074371421	-0.1301335823	-0.0387715150999999	-0.0702987199	-0.1260608812	-0.0346988139999999	-0.0557621613000000	0.0355999059000001	0.0913620672
CAGL0I05588g	SMM1:Dihydrouridine synthase, member of a family of dihydrouridine synthases including Dus1p, Smm1p, Dus3p, and Dus4p; modifies uridine residues at position 20 of cytoplasmic tRs	0.0998455723	-0.162351362	-0.1913632566	0.00061491539999993	-0.0625057896999999	-0.0915176843	0.1004604877	-0.0290118946	0.1629662774	0.191978172
CAGL0I05610g	CAGL0I05610g:	-0.5526670648	0.1439542127	-0.0249452248000000	0.9647603438	-0.4087128521	-0.5776122896	0.412093279	-0.168899437500000	0.8208061311	0.9897055686
CAGL0I05632g	PHO91:Low-affinity phosphate transporter of the vacuolar membrane; deletion of pho84, pho87, pho89, pho90, and pho91 causes synthetic lethality; transcription independent of Pi and Pho4p activity; overexpression results in vigorous growth	-0.0582448955	0.2264829958	0.3681838128	0.0886053004	0.1682381003	0.3099389173	0.0303604049000000	0.141700817	-0.1378776954	-0.2795785124
CAGL0I05654g	URK1:Uridine/cytidine kise, component of the pyrimidine ribonucleotide salvage pathway that converts uridine into UMP and cytidine into CMP; involved in the pyrimidine deoxyribonucleotide salvage pathway, converting deoxycytidine into dCMP	-0.3173328645	-0.0260041939000000	-0.1616807333	0.1820645672	-0.3433370584	-0.4790135978	-0.1352682973	-0.1356765394	0.2080687611	0.3437453005
